image,alpha,label,pred,correct,path_length,distractor_ratio,decoy_arrow_count,start_end_manhattan,num_turns,path_bbox_area,path_coverage,long_dependency_score
test/000555.png,0.3281967341899872,5,5,1,40,0.4,19,6,24,77,0.20918367346938777,0.25036630036630036
test/000556.png,0.27961471676826477,2,3,0,24,0.4,24,14,11,77,0.12755102040816327,0.30164835164835163
test/000557.png,0.3075617849826813,3,3,1,48,0.4,20,6,28,154,0.25,0.34945054945054943
test/000558.png,0.28492310643196106,3,3,1,24,0.4,27,8,14,35,0.12755102040816327,0.18956043956043958
test/000559.png,0.4002871513366699,1,1,1,40,0.25,16,12,25,70,0.20918367346938777,0.31245421245421245
test/000560.png,0.3128335177898407,1,1,1,40,0.4,28,10,25,110,0.20918367346938777,0.33019361590790164
test/000561.png,0.26024824380874634,7,0,0,48,0.25,25,16,32,112,0.25,0.421978021978022
test/000562.png,0.29660654067993164,0,0,1,40,0.4,24,10,30,90,0.20918367346938777,0.3097854526425955
test/000563.png,0.2963945269584656,3,3,1,40,0.4,20,10,23,96,0.20918367346938777,0.31590790162218735
test/000564.png,0.3247220814228058,2,2,1,48,0.4,21,12,28,126,0.25,0.39010989010989017
test/000565.png,0.2956542372703552,3,3,1,48,0.25,20,10,27,108,0.25,0.34866562009419155
test/000566.png,0.3107462227344513,7,7,1,48,0.25,19,2,33,84,0.25,0.23186813186813188
test/000567.png,0.4126667380332947,1,1,1,40,0.4,18,20,24,156,0.20918367346938777,0.49251700680272115
test/000568.png,0.33115312457084656,5,5,1,48,0.25,24,8,33,99,0.25,0.3164050235478807
test/000569.png,0.32735708355903625,5,5,1,24,0.25,28,14,16,84,0.12755102040816327,0.3087912087912088
test/000570.png,0.24754181504249573,6,6,1,48,0.4,22,16,29,126,0.25,0.43626373626373627
test/000571.png,0.3233804404735565,0,0,1,24,0.25,25,4,15,56,0.12755102040816327,0.16483516483516483
test/000572.png,0.32265496253967285,2,2,1,24,0.4,24,12,12,56,0.12755102040816327,0.2571428571428572
test/000573.png,0.3168109059333801,0,0,1,48,0.4,18,10,25,130,0.25,0.3711145996860283
test/000574.png,0.3445170521736145,2,2,1,40,0.25,22,18,25,104,0.20918367346938777,0.4163788592360021
test/000575.png,0.3918716311454773,1,1,1,24,0.4,28,6,16,42,0.12755102040816327,0.17362637362637362
test/000576.png,0.3798530399799347,2,2,1,40,0.25,22,12,24,90,0.20918367346938777,0.3328623757195186
test/000577.png,0.3215633034706116,2,2,1,48,0.25,21,16,27,140,0.25,0.4505494505494506
test/000578.png,0.29264843463897705,6,6,1,48,0.4,23,14,32,143,0.25,0.43053375196232335
test/000579.png,0.28490927815437317,2,2,1,24,0.25,26,8,12,72,0.12755102040816327,0.2273155416012559
test/000580.png,0.3211630582809448,3,3,1,48,0.25,18,18,29,140,0.25,0.4736263736263736
test/000581.png,0.2875831425189972,6,6,1,40,0.25,27,6,23,84,0.20918367346938777,0.2575091575091575
test/000582.png,0.26631098985671997,6,6,1,48,0.25,21,8,31,90,0.25,0.30722135007849294
test/000583.png,0.2907756268978119,3,2,0,24,0.4,24,8,13,40,0.12755102040816327,0.1946624803767661
test/000584.png,0.2851511538028717,6,6,1,48,0.4,23,6,34,88,0.25,0.28210361067503925
test/000585.png,0.26288551092147827,3,3,1,40,0.4,28,2,27,77,0.20918367346938777,0.2042124542124542
test/000586.png,0.36281123757362366,7,7,1,48,0.25,23,6,26,80,0.25,0.2739403453689168
test/000587.png,0.2967261075973511,0,0,1,48,0.25,18,20,27,143,0.25,0.49976452119309267
test/000588.png,0.36959752440452576,1,2,0,32,0.25,21,6,17,77,0.1683673469387755,0.22985347985347987
test/000589.png,0.29624536633491516,7,0,0,48,0.4,21,8,29,143,0.25,0.36130298273155415
test/000590.png,0.30514174699783325,5,5,1,32,0.4,20,16,15,130,0.1683673469387755,0.39931972789115644
test/000591.png,0.3064632713794708,5,5,1,48,0.25,23,8,25,110,0.25,0.3276295133437991
test/000592.png,0.2998524308204651,0,0,1,24,0.25,24,10,11,36,0.12755102040816327,0.21365777080062795
test/000593.png,0.4321426451206207,1,1,1,40,0.25,22,12,32,112,0.20918367346938777,0.3553113553113553
test/000594.png,0.27722910046577454,0,0,1,40,0.25,25,12,26,110,0.20918367346938777,0.3532705389848247
test/000595.png,0.3199407160282135,2,2,1,48,0.25,21,8,31,88,0.25,0.30518053375196236
test/000596.png,0.31748560070991516,3,3,1,24,0.25,26,2,17,32,0.12755102040816327,0.11726844583987442
test/000597.png,0.31839266419410706,7,7,1,24,0.25,23,12,16,52,0.12755102040816327,0.25306122448979596
test/000598.png,0.3312074542045593,6,5,0,48,0.4,22,8,32,112,0.25,0.32967032967032966
test/000599.png,0.2974168658256531,5,5,1,32,0.25,27,8,14,70,0.1683673469387755,0.2457875457875458
test/000600.png,0.26994553208351135,3,3,1,24,0.25,19,6,16,48,0.12755102040816327,0.17974882260596547
test/000601.png,0.3109840154647827,7,7,1,24,0.4,21,6,19,42,0.12755102040816327,0.17362637362637362
test/000602.png,0.40708228945732117,1,1,1,32,0.25,20,8,19,44,0.1683673469387755,0.21925693354264783
test/000603.png,0.2658903896808624,3,3,1,32,0.25,26,8,13,84,0.1683673469387755,0.26007326007326004
test/000604.png,0.2804381251335144,3,3,1,24,0.25,18,8,13,54,0.12755102040816327,0.20894819466248038
test/000605.png,0.30108484625816345,2,2,1,40,0.4,27,4,24,70,0.20918367346938777,0.22014652014652014
test/000606.png,0.4171971380710602,1,1,1,32,0.4,17,6,20,88,0.1683673469387755,0.24107796964939826
test/000607.png,0.27402445673942566,4,4,1,32,0.4,24,10,21,60,0.1683673469387755,0.25866038723181584
test/000608.png,0.3155931532382965,3,3,1,48,0.4,24,10,29,140,0.25,0.38131868131868135
test/000609.png,0.2580103576183319,6,4,0,40,0.25,28,10,23,84,0.20918367346938777,0.3036630036630037
test/000610.png,0.41398942470550537,1,1,1,48,0.25,19,16,28,182,0.25,0.49340659340659343
test/000611.png,0.32603371143341064,0,0,1,32,0.4,17,12,24,66,0.1683673469387755,0.28785975928833074
test/000612.png,0.4221930503845215,1,1,1,48,0.4,26,12,31,112,0.25,0.3758241758241758
test/000613.png,0.24736376106739044,3,3,1,24,0.25,25,12,14,88,0.12755102040816327,0.28979591836734697
test/000614.png,0.34188640117645264,1,2,0,48,0.25,22,16,36,126,0.25,0.43626373626373627
test/000615.png,0.2639999985694885,3,3,1,48,0.4,20,14,33,99,0.25,0.3856357927786499
test/000616.png,0.30703499913215637,0,0,1,48,0.4,18,12,31,132,0.25,0.39623233908948197
test/000617.png,0.2868545949459076,4,4,1,24,0.4,22,8,13,70,0.12755102040816327,0.2252747252747253
test/000618.png,0.3623073995113373,7,7,1,48,0.4,23,6,26,100,0.25,0.2943485086342229
test/000619.png,0.31413838267326355,7,7,1,40,0.4,24,16,29,156,0.20918367346938777,0.44636316064887493
test/000620.png,0.29146313667297363,5,5,1,32,0.25,22,8,18,64,0.1683673469387755,0.23966509680795395
test/000621.png,0.39034029841423035,2,1,0,40,0.4,28,14,24,130,0.20918367346938777,0.3967556253270539
test/000622.png,0.2957375943660736,6,6,1,40,0.25,20,8,21,56,0.20918367346938777,0.252014652014652
test/000623.png,0.28865253925323486,6,0,0,40,0.4,25,8,25,104,0.20918367346938777,0.30099424385138673
test/000624.png,0.327288419008255,2,2,1,40,0.25,21,18,24,168,0.20918367346938777,0.4816849816849817
test/000625.png,0.2969430685043335,5,5,1,48,0.4,28,8,29,100,0.25,0.317425431711146
test/000626.png,0.3022999167442322,0,0,1,32,0.25,17,6,16,60,0.1683673469387755,0.21250654107796968
test/000627.png,0.31537172198295593,0,0,1,24,0.4,19,10,18,56,0.12755102040816327,0.23406593406593407
test/000628.png,0.24736987054347992,4,4,1,48,0.25,20,14,27,130,0.25,0.41726844583987444
test/000629.png,0.3285577595233917,7,7,1,48,0.25,23,10,34,90,0.25,0.33029827315541604
test/000630.png,0.29015251994132996,4,4,1,24,0.4,22,14,14,90,0.12755102040816327,0.3149136577708006
test/000631.png,0.32182881236076355,1,0,0,32,0.4,22,14,21,98,0.1683673469387755,0.3435897435897436
test/000632.png,0.31901055574417114,5,5,1,40,0.4,22,8,28,90,0.20918367346938777,0.28670852956567244
test/000633.png,0.4190058708190918,1,1,1,24,0.25,22,8,20,60,0.12755102040816327,0.21507064364207223
test/000634.png,0.2717072665691376,4,4,1,48,0.25,24,12,29,90,0.25,0.3533751962323391
test/000635.png,0.28346502780914307,6,6,1,40,0.25,19,16,21,112,0.20918367346938777,0.4014652014652014
test/000636.png,0.3030036985874176,3,3,1,40,0.25,16,8,17,84,0.20918367346938777,0.2805860805860806
test/000637.png,0.29897427558898926,4,5,0,40,0.25,17,8,26,90,0.20918367346938777,0.28670852956567244
test/000638.png,0.3280017077922821,5,5,1,24,0.4,21,8,14,50,0.12755102040816327,0.20486656200941916
test/000639.png,0.41435712575912476,1,1,1,24,0.4,19,10,14,63,0.12755102040816327,0.24120879120879124
test/000640.png,0.26925721764564514,3,6,0,48,0.25,27,6,30,110,0.25,0.304552590266876
test/000641.png,0.4104706346988678,1,1,1,40,0.4,22,4,26,54,0.20918367346938777,0.20381998953427524
test/000642.png,0.2529173493385315,3,3,1,32,0.4,22,8,16,64,0.1683673469387755,0.23966509680795395
test/000643.png,0.30233338475227356,2,2,1,48,0.25,19,16,30,168,0.25,0.47912087912087914
test/000644.png,0.2713598608970642,2,3,0,32,0.25,23,14,19,90,0.1683673469387755,0.3354264782836211
test/000645.png,0.2659367322921753,4,4,1,48,0.4,22,8,29,84,0.25,0.30109890109890114
test/000646.png,0.38293689489364624,1,1,1,48,0.25,24,10,30,104,0.25,0.34458398744113033
test/000647.png,0.28761446475982666,4,4,1,32,0.4,20,8,22,56,0.1683673469387755,0.23150183150183148
test/000648.png,0.29379943013191223,6,6,1,32,0.25,22,16,22,126,0.1683673469387755,0.3952380952380953
test/000649.png,0.25196292996406555,5,5,1,48,0.25,22,6,31,90,0.25,0.2841444270015699
test/000650.png,0.2973904013633728,5,5,1,32,0.25,22,16,22,104,0.1683673469387755,0.3727891156462585
test/000651.png,0.3140484690666199,0,0,1,48,0.4,20,2,29,72,0.25,0.21962323390894822
test/000652.png,0.3560580611228943,6,1,0,40,0.4,19,8,31,60,0.20918367346938777,0.2560962846677132
test/000653.png,0.2915460467338562,3,3,1,40,0.25,24,2,23,72,0.20918367346938777,0.19911041339612767
test/000654.png,0.29682400822639465,5,5,1,24,0.25,21,4,13,40,0.12755102040816327,0.14850863422291993
test/000655.png,0.26785948872566223,6,6,1,40,0.4,25,12,28,77,0.20918367346938777,0.31959706959706957
test/000656.png,0.415377140045166,1,1,1,24,0.25,25,4,17,48,0.12755102040816327,0.1566718995290424
test/000657.png,0.2678317725658417,0,0,1,32,0.25,27,8,18,70,0.1683673469387755,0.2457875457875458
test/000658.png,0.3096296191215515,7,0,0,40,0.4,20,12,24,130,0.20918367346938777,0.37367870225013083
test/000659.png,0.2842377722263336,4,4,1,32,0.4,18,8,18,80,0.1683673469387755,0.2559916274201989
test/000660.png,0.27498775720596313,7,7,1,48,0.4,25,6,31,117,0.25,0.31169544740973315
test/000661.png,0.28712114691734314,6,6,1,24,0.4,21,4,13,35,0.12755102040816327,0.14340659340659342
test/000662.png,0.2954889237880707,0,0,1,24,0.4,23,4,16,40,0.12755102040816327,0.14850863422291993
test/000663.png,0.3678934872150421,5,5,1,32,0.25,20,6,24,60,0.1683673469387755,0.21250654107796968
test/000664.png,0.3358286917209625,7,7,1,40,0.4,22,6,20,70,0.20918367346938777,0.24322344322344325
test/000665.png,0.31235286593437195,3,3,1,24,0.4,22,8,12,54,0.12755102040816327,0.20894819466248038
test/000666.png,0.31877920031547546,3,3,1,24,0.4,18,6,17,42,0.12755102040816327,0.17362637362637362
test/000667.png,0.30157679319381714,5,5,1,48,0.4,23,4,31,88,0.25,0.2590266875981162
test/000668.png,0.31835508346557617,2,2,1,48,0.25,17,4,28,77,0.25,0.2478021978021978
test/000669.png,0.35092589259147644,7,7,1,40,0.25,24,8,26,90,0.20918367346938777,0.28670852956567244
test/000670.png,0.3097116947174072,4,4,1,32,0.4,23,8,15,90,0.1683673469387755,0.2661957090528519
test/000671.png,0.2963644862174988,5,2,0,40,0.4,21,8,15,100,0.20918367346938777,0.29691261119832546
test/000672.png,0.4162478446960449,0,1,0,40,0.25,22,8,22,117,0.20918367346938777,0.3142595499738357
test/000673.png,0.4168877899646759,1,1,1,48,0.25,21,12,34,70,0.25,0.332967032967033
test/000674.png,0.26822176575660706,4,4,1,48,0.25,21,14,30,126,0.25,0.41318681318681316
test/000675.png,0.2957165241241455,0,0,1,48,0.25,24,4,30,80,0.25,0.25086342229199377
test/000676.png,0.29785317182540894,6,6,1,32,0.25,19,6,15,63,0.1683673469387755,0.21556776556776558
test/000677.png,0.3113986551761627,7,7,1,40,0.4,26,20,25,154,0.20918367346938777,0.4904761904761905
test/000678.png,0.3134131133556366,2,2,1,48,0.25,19,6,26,96,0.25,0.29026687598116174
test/000679.png,0.2701120972633362,4,4,1,48,0.4,20,14,29,104,0.25,0.39073783359497644
test/000680.png,0.30712032318115234,0,0,1,24,0.4,23,10,18,72,0.12755102040816327,0.250392464678179
test/000681.png,0.22640638053417206,4,4,1,32,0.4,26,16,25,91,0.1683673469387755,0.3595238095238095
test/000682.png,0.422982782125473,1,1,1,32,0.4,17,12,16,42,0.1683673469387755,0.2633699633699634
test/000683.png,0.34711989760398865,5,5,1,32,0.4,17,10,19,55,0.1683673469387755,0.2535583464154893
test/000684.png,0.3050417900085449,0,0,1,40,0.4,17,6,31,77,0.20918367346938777,0.25036630036630036
test/000685.png,0.29204604029655457,3,3,1,32,0.25,23,14,19,77,0.1683673469387755,0.3221611721611721
test/000686.png,0.3010709583759308,7,7,1,24,0.25,20,2,14,48,0.12755102040816327,0.13359497645211932
test/000687.png,0.3064124584197998,5,5,1,24,0.4,24,12,12,72,0.12755102040816327,0.27346938775510204
test/000688.png,0.31831076741218567,5,5,1,40,0.4,21,12,28,96,0.20918367346938777,0.3389848246991104
test/000689.png,0.3468632102012634,5,5,1,32,0.25,25,16,20,108,0.1683673469387755,0.3768707482993197
test/000690.png,0.31227871775627136,7,2,0,40,0.4,21,6,27,90,0.20918367346938777,0.26363160648874934
test/000691.png,0.35400718450546265,2,2,1,48,0.25,23,4,28,112,0.25,0.2835164835164835
test/000692.png,0.3213341534137726,0,0,1,32,0.4,19,8,12,63,0.1683673469387755,0.23864468864468863
test/000693.png,0.32670000195503235,5,5,1,48,0.4,22,16,26,143,0.25,0.45361067503924646
test/000694.png,0.26873987913131714,4,4,1,40,0.25,26,8,31,63,0.20918367346938777,0.2591575091575092
test/000695.png,0.2904708683490753,5,5,1,48,0.4,22,6,33,104,0.25,0.2984301412872842
test/000696.png,0.30908554792404175,5,5,1,32,0.25,20,6,19,60,0.1683673469387755,0.21250654107796968
test/000697.png,0.26404136419296265,5,4,0,32,0.25,26,12,23,80,0.1683673469387755,0.302145473574045
test/000698.png,0.34796270728111267,7,7,1,32,0.25,22,4,19,54,0.1683673469387755,0.18330716902145472
test/000699.png,0.2784004807472229,7,7,1,32,0.25,24,12,24,90,0.1683673469387755,0.31234955520669805
test/000700.png,0.31001877784729004,7,7,1,24,0.25,19,6,19,44,0.12755102040816327,0.17566718995290426
test/000701.png,0.31051668524742126,2,2,1,24,0.25,22,18,16,96,0.12755102040816327,0.3671899529042386
test/000702.png,0.3240154981613159,7,7,1,40,0.25,21,6,26,88,0.20918367346938777,0.26159079016221876
test/000703.png,0.29097434878349304,2,2,1,40,0.25,24,12,19,84,0.20918367346938777,0.32673992673992674
test/000704.png,0.28854745626449585,4,4,1,24,0.25,25,14,15,72,0.12755102040816327,0.2965463108320251
test/000705.png,0.2462640106678009,3,3,1,32,0.4,25,4,17,63,0.1683673469387755,0.19249084249084247
test/000706.png,0.30294451117515564,2,2,1,32,0.4,20,12,25,48,0.1683673469387755,0.26949241234955523
test/000707.png,0.3540806174278259,7,7,1,32,0.25,24,6,12,98,0.1683673469387755,0.2512820512820513
test/000708.png,0.27504560351371765,2,2,1,40,0.25,23,20,28,130,0.20918367346938777,0.4659863945578232
test/000709.png,0.3255411982536316,2,2,1,40,0.4,16,18,22,140,0.20918367346938777,0.45311355311355317
test/000710.png,0.2992701828479767,6,6,1,24,0.25,23,8,14,63,0.12755102040816327,0.21813186813186813
test/000711.png,0.41041481494903564,1,1,1,24,0.25,24,8,12,63,0.12755102040816327,0.21813186813186813
test/000712.png,0.29111331701278687,4,4,1,32,0.25,20,6,19,50,0.1683673469387755,0.2023024594453166
test/000713.png,0.3296881318092346,5,5,1,48,0.25,24,10,25,112,0.25,0.35274725274725277
test/000714.png,0.2863845229148865,7,3,0,48,0.4,27,12,34,108,0.25,0.3717425431711146
test/000715.png,0.33920732140541077,0,1,0,40,0.25,23,10,24,130,0.20918367346938777,0.3506017791732078
test/000716.png,0.293377548456192,7,7,1,32,0.4,23,12,18,80,0.1683673469387755,0.302145473574045
test/000717.png,0.26497358083724976,3,3,1,32,0.4,26,12,21,72,0.1683673469387755,0.29398220826792254
test/000718.png,0.2707066833972931,6,6,1,40,0.25,24,16,21,98,0.20918367346938777,0.38717948717948714
test/000719.png,0.2918225824832916,6,6,1,40,0.25,21,14,28,110,0.20918367346938777,0.37634746206174774
test/000720.png,0.34464573860168457,1,1,1,48,0.25,26,10,22,144,0.25,0.38540031397174257
test/000721.png,0.27135106921195984,4,4,1,32,0.4,21,12,20,72,0.1683673469387755,0.29398220826792254
test/000722.png,0.2982271611690521,4,4,1,48,0.25,27,16,35,140,0.25,0.4505494505494506
test/000723.png,0.37346893548965454,7,7,1,24,0.25,26,6,15,36,0.12755102040816327,0.1675039246467818
test/000724.png,0.2726188004016876,7,4,0,24,0.25,23,6,17,40,0.12755102040816327,0.17158555729984304
test/000725.png,0.3121670186519623,2,2,1,32,0.4,24,12,17,72,0.1683673469387755,0.29398220826792254
test/000726.png,0.2953082025051117,6,6,1,24,0.4,21,8,11,45,0.12755102040816327,0.19976452119309263
test/000727.png,0.41164782643318176,1,1,1,24,0.4,24,6,17,35,0.12755102040816327,0.1664835164835165
test/000728.png,0.2932003438472748,6,6,1,40,0.4,22,8,27,64,0.20918367346938777,0.26017791732077444
test/000729.png,0.40999630093574524,1,1,1,32,0.25,18,8,23,70,0.1683673469387755,0.2457875457875458
test/000730.png,0.2793937921524048,5,3,0,48,0.4,26,10,27,90,0.25,0.33029827315541604
test/000731.png,0.2855786681175232,6,6,1,48,0.25,17,4,30,100,0.25,0.27127158555729985
test/000732.png,0.30913394689559937,6,6,1,40,0.25,20,14,34,77,0.20918367346938777,0.3426739926739926
test/000733.png,0.2997700273990631,0,0,1,40,0.25,23,10,27,70,0.20918367346938777,0.2893772893772894
test/000734.png,0.321712464094162,3,7,0,24,0.25,26,6,17,42,0.12755102040816327,0.17362637362637362
test/000735.png,0.31860971450805664,7,7,1,40,0.25,25,8,26,108,0.20918367346938777,0.3050758765044479
test/000736.png,0.2814268469810486,0,0,1,32,0.4,19,14,20,84,0.1683673469387755,0.32930402930402924
test/000737.png,0.31943729519844055,0,0,1,24,0.4,18,6,15,32,0.12755102040816327,0.16342229199372058
test/000738.png,0.28882405161857605,4,4,1,48,0.4,16,8,27,156,0.25,0.3745682888540032
test/000739.png,0.29862937331199646,6,6,1,32,0.25,21,14,17,66,0.1683673469387755,0.31093668236525374
test/000740.png,0.3366515040397644,7,7,1,32,0.4,21,14,18,90,0.1683673469387755,0.3354264782836211
test/000741.png,0.27249595522880554,6,6,1,40,0.25,25,8,28,77,0.20918367346938777,0.27344322344322347
test/000742.png,0.3580416440963745,7,7,1,24,0.4,24,4,20,54,0.12755102040816327,0.16279434850863422
test/000743.png,0.2818111181259155,0,0,1,48,0.25,22,2,32,91,0.25,0.23901098901098902
test/000744.png,0.3035963475704193,6,6,1,48,0.4,21,8,36,112,0.25,0.32967032967032966
test/000745.png,0.2752182185649872,0,0,1,48,0.4,28,8,32,90,0.25,0.30722135007849294
test/000746.png,0.275119811296463,4,4,1,32,0.25,23,8,26,99,0.1683673469387755,0.27537938252223965
test/000747.png,0.3563648760318756,2,2,1,48,0.4,20,10,25,112,0.25,0.35274725274725277
test/000748.png,0.3200746476650238,2,2,1,32,0.4,25,10,17,52,0.1683673469387755,0.2504971219256934
test/000749.png,0.3580024838447571,7,7,1,40,0.4,20,8,26,81,0.20918367346938777,0.2775248560962847
test/000750.png,0.3152655363082886,4,4,1,32,0.4,21,6,17,80,0.1683673469387755,0.2329147043432758
test/000751.png,0.2551319897174835,4,6,0,40,0.25,27,12,20,98,0.20918367346938777,0.34102564102564104
test/000752.png,0.284073144197464,0,0,1,48,0.25,22,8,27,72,0.25,0.28885400313971743
test/000753.png,0.28435564041137695,4,4,1,40,0.25,27,8,24,78,0.20918367346938777,0.2744636316064888
test/000754.png,0.2495604157447815,5,5,1,32,0.25,22,6,22,70,0.1683673469387755,0.22271062271062275
test/000755.png,0.323204904794693,2,7,0,24,0.4,20,10,13,70,0.12755102040816327,0.24835164835164836
test/000756.png,0.31757745146751404,2,2,1,24,0.25,17,8,15,54,0.12755102040816327,0.20894819466248038
test/000757.png,0.29530808329582214,2,2,1,32,0.25,21,6,21,50,0.1683673469387755,0.2023024594453166
test/000758.png,0.33785170316696167,7,7,1,40,0.4,19,8,21,64,0.20918367346938777,0.26017791732077444
test/000759.png,0.3091234266757965,5,5,1,48,0.4,22,16,24,154,0.25,0.46483516483516485
test/000760.png,0.3696965277194977,1,1,1,32,0.4,18,8,21,81,0.1683673469387755,0.25701203558346414
test/000761.png,0.31221774220466614,3,3,1,24,0.4,18,4,11,42,0.12755102040816327,0.15054945054945057
test/000762.png,0.25078240036964417,3,3,1,48,0.4,25,14,26,121,0.25,0.4080847723704866
test/000763.png,0.3418213129043579,1,1,1,32,0.4,22,10,20,100,0.1683673469387755,0.29947671376242807
test/000764.png,0.3119468688964844,7,7,1,40,0.25,23,6,21,99,0.20918367346938777,0.2728152799581371
test/000765.png,0.2825370728969574,2,2,1,40,0.4,16,12,25,88,0.20918367346938777,0.33082155939298796
test/000766.png,0.2566715180873871,4,4,1,40,0.25,19,2,26,80,0.20918367346938777,0.20727367870225014
test/000767.png,0.2787558138370514,4,4,1,24,0.25,19,2,16,42,0.12755102040816327,0.12747252747252746
test/000768.png,0.3041940927505493,0,0,1,48,0.4,20,4,28,84,0.25,0.2549450549450549
test/000769.png,0.25804653763771057,3,3,1,48,0.25,23,16,29,168,0.25,0.47912087912087914
test/000770.png,0.303641140460968,0,0,1,40,0.4,22,4,25,72,0.20918367346938777,0.22218733647305078
test/000771.png,0.32802143692970276,7,7,1,24,0.25,20,4,12,42,0.12755102040816327,0.15054945054945057
test/000772.png,0.3317374885082245,2,2,1,48,0.4,19,14,30,117,0.25,0.4040031397174254
test/000773.png,0.30279818177223206,2,2,1,40,0.25,18,8,26,81,0.20918367346938777,0.2775248560962847
test/000774.png,0.29665645956993103,4,4,1,48,0.25,21,16,28,140,0.25,0.4505494505494506
test/000775.png,0.2624245882034302,6,6,1,40,0.25,21,12,20,90,0.20918367346938777,0.3328623757195186
test/000776.png,0.27281737327575684,2,2,1,48,0.25,19,4,33,108,0.25,0.2794348508634223
test/000777.png,0.3186699450016022,2,2,1,48,0.4,17,6,32,77,0.25,0.2708791208791209
test/000778.png,0.258489727973938,0,0,1,48,0.25,27,8,31,96,0.25,0.3133437990580848
test/000779.png,0.27491918206214905,4,4,1,48,0.4,20,14,29,98,0.25,0.3846153846153846
test/000780.png,0.3385615348815918,5,5,1,24,0.4,20,4,10,40,0.12755102040816327,0.14850863422291993
test/000781.png,0.25107282400131226,5,3,0,40,0.25,23,10,30,108,0.20918367346938777,0.328152799581371
test/000782.png,0.33910462260246277,3,3,1,24,0.4,23,6,14,42,0.12755102040816327,0.17362637362637362
test/000783.png,0.2863781750202179,4,4,1,40,0.4,20,18,24,154,0.20918367346938777,0.4673992673992674
test/000784.png,0.40609899163246155,1,1,1,24,0.25,20,18,13,112,0.12755102040816327,0.3835164835164835
test/000785.png,0.31474822759628296,0,0,1,32,0.4,17,8,20,72,0.1683673469387755,0.24782836211407638
test/000786.png,0.23360049724578857,4,4,1,32,0.25,19,10,21,96,0.1683673469387755,0.29539508110936685
test/000787.png,0.3319826126098633,5,5,1,32,0.25,18,10,20,56,0.1683673469387755,0.2545787545787546
test/000788.png,0.4101193845272064,1,1,1,40,0.25,24,6,30,90,0.20918367346938777,0.26363160648874934
test/000789.png,0.30509164929389954,3,3,1,40,0.4,20,6,21,100,0.20918367346938777,0.2738356881214024
test/000790.png,0.2826249599456787,3,3,1,48,0.4,19,16,26,154,0.25,0.46483516483516485
test/000791.png,0.2773268520832062,4,4,1,32,0.25,22,12,23,63,0.1683673469387755,0.2847985347985348
test/000792.png,0.3235539197921753,2,2,1,48,0.4,24,10,37,117,0.25,0.3578492935635793
test/000793.png,0.38968464732170105,1,1,1,32,0.4,28,8,19,56,0.1683673469387755,0.23150183150183148
test/000794.png,0.28545281291007996,7,7,1,24,0.4,24,12,18,50,0.12755102040816327,0.2510204081632653
test/000795.png,0.4171741008758545,1,1,1,32,0.25,24,8,15,90,0.1683673469387755,0.2661957090528519
test/000796.png,0.2854467034339905,5,5,1,32,0.4,24,10,18,88,0.1683673469387755,0.2872318158032444
test/000797.png,0.42667680978775024,1,1,1,32,0.4,25,4,18,54,0.1683673469387755,0.18330716902145472
test/000798.png,0.39043840765953064,1,1,1,48,0.4,23,18,32,110,0.25,0.44301412872841445
test/000799.png,0.285570353269577,2,2,1,48,0.4,19,2,25,98,0.25,0.24615384615384617
test/000800.png,0.32044270634651184,0,0,1,48,0.4,25,4,31,99,0.25,0.27025117739403454
test/000801.png,0.3626982867717743,1,1,1,32,0.4,22,8,15,64,0.1683673469387755,0.23966509680795395
test/000802.png,0.2705976963043213,3,3,1,32,0.25,22,10,15,99,0.1683673469387755,0.29845630559916275
test/000803.png,0.24960757791996002,2,3,0,48,0.4,26,6,26,130,0.25,0.3249607535321821
test/000804.png,0.2968160808086395,6,6,1,48,0.25,24,12,34,120,0.25,0.3839874411302983
test/000805.png,0.2900989055633545,0,0,1,40,0.25,21,4,23,60,0.20918367346938777,0.2099424385138671
test/000806.png,0.2953890264034271,0,0,1,40,0.4,21,2,25,80,0.20918367346938777,0.20727367870225014
test/000807.png,0.2864775061607361,3,3,1,24,0.25,20,12,12,84,0.12755102040816327,0.2857142857142857
test/000808.png,0.35311266779899597,5,5,1,32,0.25,25,4,20,60,0.1683673469387755,0.18942961800104657
test/000809.png,0.28849735856056213,7,7,1,40,0.4,25,12,25,91,0.20918367346938777,0.3338827838827839
test/000810.png,0.3133819103240967,2,2,1,48,0.4,18,6,30,110,0.25,0.304552590266876
test/000811.png,0.24947966635227203,3,3,1,40,0.4,21,16,26,156,0.20918367346938777,0.44636316064887493
test/000812.png,0.30198293924331665,0,0,1,48,0.4,20,12,34,110,0.25,0.37378335949764524
test/000813.png,0.2483251392841339,4,4,1,40,0.4,22,2,24,70,0.20918367346938777,0.1970695970695971
test/000814.png,0.2736382484436035,6,6,1,24,0.4,27,6,16,48,0.12755102040816327,0.17974882260596547
test/000815.png,0.3220161497592926,2,2,1,48,0.4,17,4,35,90,0.25,0.2610675039246468
test/000816.png,0.33109360933303833,5,5,1,40,0.25,20,4,25,77,0.20918367346938777,0.2272893772893773
test/000817.png,0.3174949288368225,2,2,1,48,0.4,23,2,26,110,0.25,0.2583987441130298
test/000818.png,0.3095446825027466,2,2,1,24,0.4,24,16,12,120,0.12755102040816327,0.3686028257456829
test/000819.png,0.2895285189151764,0,2,0,48,0.4,24,6,24,132,0.25,0.32700156985871276
